"id","is_collab","name","kname","previous_name","previous_kname","fname","alias","id_company","members","issolo","id_parentgroup","formation","disband","fanclub","id_debut","debut_date","date_birth","is_deceased","id_country","sales","awards","views","pak_total","gaondigital_times","gaondigital_firsts","yawards_total","social","mslevel"
7538,n,Yoo Seung Jun,유승준,"","",Steve Sueng Jun Yoo,스티브 승준 유;Steve Yoo;스티브 유,1089,male,y,0,1997,"2020","",0,"1997-03-03","1976-12-15",n,114,0,0,14411,0,0,0,1,"{""K"":""Yoo_Seung-jun"",""N"":""유승준"",""I"":""yooseungjun_official"",""Y"":""UCli4HPUSwQmQZjWFkoKOj5A"",""M"":""1008""}",0
7539,n,Wings of the Isang,이상의날개,"","","","",0,male,n,0,2011,"","",0,"2011-03-17",,n,114,0,0,0,0,0,0,2,"{""N"":""이상의날개"",""M"":""527641""}",0
7540,n,Moon Jeongmin,문정민,"","","","",0,male,y,7539,2011,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7541,n,Taebong Kim,김태봉,"","","","",0,male,y,7539,2011,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7542,n,Lee Chunghoon,이충훈,"","","","",0,male,y,7539,2011,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7543,n,Jeon Mingyu,전민규,"","","",Jeon Mingju,0,male,y,7539,2011,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7544,n,Pak Sun Zoo,박선주,"","",Park Sunjoo,"",330,female,y,0,1990,"","",0,"1990-02-25","1971-01-05",n,114,0,0,0,0,0,0,3,"{""N"":""박선주"",""M"":""4640""}",0
7545,n,W,W,"","","",Where The Story Ends,448,male,n,0,2001,"","",0,"2001-10-17",,n,114,0,0,0,0,0,0,2,"{""N"":""W(밴드)"",""F"":""W-더블유"",""M"":""101222""}",0
7546,n,Youngjun Bae,배영준,"","","","",0,male,y,7545,2001,"","",0,,"1969-10-25",n,114,0,0,0,0,0,0,0,"",0
7547,n,Han Jaewon,한재원,"","","","",0,male,y,7545,2001,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7548,n,Park Sungil,박성일,"","",Park Sungil,"",550,male,y,0,1993,"","",0,,,n,114,0,0,0,0,0,0,1,"{""M"":""5926""}",0
7549,n,New Dance,김상훈,"","",Kim Sanghoon,"",0,male,y,7545,2001,"","",0,,"1975-03-30",n,114,0,0,0,0,0,0,0,"",0
7550,n,W&Whale,W&Whale,"","","","",0,coed,n,7545,2008,"2011-10","",0,"2008-09-23",,n,114,1268,0,1586454,0,0,0,2,"{""N"":""W(밴드)"",""M"":""221837""}",0
7551,n,Youme,유미,"","",Oh Youme,오유미,0,female,y,0,2002,"","",0,"2002-02-05","1977-12-13",n,114,0,0,5170351,0,0,0,1,"{""N"":""유미(가수)"",""I"":""youme_wow"",""Y"":""UChUhs23LLznKlSpk0ZhtYXg"",""M"":""9956""}",0
7552,n,Whale,웨일,"","",Park Eunkyung,박은경,0,female,y,7550,2008,"","",0,"2017-03-06","1985-03-06",n,114,0,0,0,0,0,0,0,"{""I"":""whaleyorke"",""N"":""웨일(가수)"",""T"":""whaleyorke"",""M"":""222176""}",0
7553,n,JAS,JAS,"","",Jang Eunah;장은아,"",448,female,y,0,2008,"2020","",0,"2008-02-11","1983-01-12",n,114,0,0,0,0,0,0,0,"{""N"":""장은아"",""T"":""artistJAS"",""I"":""jaschang0112"",""M"":""237309""}",0
7554,n,W&JAS,W&JAS,"","","","",448,coed,n,7545,2012,"","",0,"2012-12-18",,n,114,0,0,0,0,0,0,0,"{""N"":""W(밴드)"",""M"":""714466""}",0
7555,n,Bobby Kim,바비 킴,"","",Robert Dokyun Kim,로버트 도균 킴,1090,male,y,0,1994,"","",0,"1998-10-01","1973-01-12",n,228,10597,0,0,0,14,0,1,"{""N"":""바비%20킴"",""I"":""bobbykim.official"",""M"":""6027""}",0
7556,n,Vassline,바세린,"","","","",0,male,n,0,1996,"","",0,"2002-07-16",,n,114,0,0,0,0,0,0,1,"{""N"":""바세린(밴드)"",""T"":""vasslineband"",""F"":""vassline"",""M"":""106324""}",0
7557,n,Boni,보니,"","",Shin Bokyung,신보경,679,female,y,0,2006,"","",0,"2010-03-23","1986-09-14",n,114,0,0,0,0,0,0,1,"{""N"":""보니(가수)"",""T"":""iam_boni"",""I"":""boni_itsme"",""F"":""iamboni"",""M"":""463214""}",0
7558,n,Jo Minyoung,조민영,"","","",Cho Minyoung,0,male,y,7556,2002,"","",0,,"1979-02-25",n,114,0,0,0,0,0,0,0,"",0
7559,n,Shin wooseok,신우석,"","","","",0,male,y,7556,2002,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7560,n,Son Dongwoo,손동우,"","","","",0,male,y,7556,2002,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7561,n,Lee Kiho,이기호,"","","","",0,male,y,7556,2002,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7562,n,Jeong Seungmoon,정승문,"","","","",0,male,y,7556,2002,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7563,y,Gaeko + Kwon Jinah,개코 + 권진아,"","","","",0,coed,n,0,2021,"","",0,,,n,114,0,0,774157,0,0,0,0,"",0
7564,y,Baek Jiyoung + Muzie,백지영 + 뮤지,"","","","",0,coed,n,0,2024,"","",0,,,n,114,0,0,49441,0,0,0,0,"",0
7565,n,TrioLogue,TrioLogue,"","","","",0,male,n,0,2005,"2015","",0,,,n,114,0,0,0,0,0,0,2,"{""M"":""170704""}",0
7566,n,Trampauline,트램폴린,"","","","",1091,female,n,0,2008,"","",0,"2008-06-12",,n,114,0,0,730,0,0,0,1,"{""N"":""Trampauline"",""T"":""trampauline"",""I"":""chahyosun"",""M"":""250667""}",0
7567,n,Cha Hyoseon,차효선,"","","","",0,female,y,7566,2008,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7568,n,Dayoung Jeong,정다영,"","","","",0,female,y,7566,2008,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7569,n,Naeun Kim,김나은,"","","","",0,female,y,7566,2008,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7570,n,The Strikers,스트라이커스,"","","","",0,male,n,0,2005,"2014","",0,"2006-09-27",,n,114,0,0,0,0,0,0,1,"{""N"":""스트라이커스"",""T"":""the_strikers"",""M"":""204585""}",0
7571,n,Sunn-Row,썬로우,"","","","",0,male,y,7570,2005,"","",0,"2017-06-09",,n,114,0,0,0,0,0,0,0,"{""M"":""41193""}",0
7572,n,"Broccoli, You Too?",브로콜리 너마저,"","","","",1092,coed,n,0,2005,"","",0,"2007-10-31",,n,114,4260,0,101482,0,3,0,2,"{""K"":""Broccoli,_You_Too%3F"",""N"":""브로콜리%20너마저"",""I"":""band_broccoliyoutoo"",""F"":""broccoliyoutoo"",""Y"":""UCD2RROBx9kIgD1viivBRk2Q"",""M"":""230490"",""W"":""broccoliyoutoo.com""}",0
7573,n,Deokwon,덕원,"","",Yoon Deokwon,윤덕원,0,male,y,7572,2005,"","",0,,"1982-09-28",n,114,0,0,0,0,0,0,0,"{""I"":""yoondukwon""}",0
7574,n,Ryuji,류지,"","",Ryu Jihyun,류지현,0,female,y,7572,2005,"","",0,,,n,114,0,0,0,0,0,0,0,"{""I"":""iamryuji""}",0
7575,n,Won Seongil,원성일,"","","","",0,male,y,7570,2006,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7576,n,Jandi,잔디,"","",Kim Jandi,김잔디,0,female,y,7572,2006,"","",0,,,n,114,0,0,0,0,0,0,0,"{""I"":""jandi_broccoli""}",0
7577,n,Soonkwang Ahn,안순광,"","","","",0,male,y,7570,2006,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7578,n,Hyanggi,향기,"","","","",0,female,y,7572,2006,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7579,n,Gyepy,계피,"","",Im Sujin,임수진,0,female,y,7572,2005,"","",0,,"1983-09-22",n,114,0,0,0,0,0,0,0,"{""I"":""gyeaaaa""}",0
7580,n,Hyunho,현호,"","",Kim Hyunho,김현호,0,male,y,7572,2005,"","",0,,"1984-10-27",n,114,0,0,0,0,0,0,0,"",0
7581,n,ILLIT,아일릿,"","","",I Will Be It;I'LL-IT,226,female,n,0,2024,"",Gliit,61693,"2024-03-25",,n,114,1263828,12,334825519,1,57,3,1,"{""K"":""Illit_(group)"",""N"":""ILLIT"",""T"":""ILLIT_official"",""I"":""ILLIT_official"",""F"":""ILLIT.beliftlab"",""Y"":""UCEpFoWeCMCo5z3EvWaz6hQQ"",""M"":""3743525"",""A"":""illit\/1734551937"",""W"":""beliftlab.com\/artist\/profile\/illit"",""S"":""36cgvBn0aadzOijnjjwqMN"",""O"":""illit_offic",2
7582,n,Yunah,윤아,"","",Noh Yunah,노윤아,0,female,y,7581,2024,"","",0,,"2004-01-15",n,114,0,0,0,0,0,0,0,"",0
7583,n,Minju,민주,"","",Park Minju,박민주,0,female,y,7581,2024,"","",0,,"2004-05-11",n,114,0,0,0,0,0,0,0,"",0
7584,n,Moka,모카,"","",Sakai Moka,さかい もか;사카이 모카,0,female,y,7581,2024,"","",0,,"2004-10-08",n,108,0,0,0,0,0,0,0,"",0
7585,n,Wonhee,원희,"","",Lee Wonhee,이원희,0,female,y,7581,2024,"","",0,,"2007-06-26",n,114,0,0,0,0,0,0,0,[],0
7586,n,Iroha,이로하,"","",Hokazono Iroha,外園 いろは;호카조노 이로하,0,female,y,7581,2024,"","",0,,"2008-02-04",n,108,0,0,0,0,0,0,0,"",0
7587,n,The NEQ,엔이큐,"","","","",0,coed,n,0,2010,"2016","",0,,,n,114,0,0,0,0,0,0,1,"{""M"":""496761""}",0
7588,n,Son Seongje,손성제,"","","","",0,male,y,0,2006,"","",0,"2006-03-23","1971-12-04",n,114,0,0,0,0,0,0,0,"{""M"":""44369""}",0
7589,n,The Mustangs,머스탱스,"","","","",0,male,n,0,2006,"2008","",0,"2006-06-19",,n,114,0,0,0,0,0,0,2,"{""M"":""191214""}",0
7590,n,The Monotones,더 모노톤즈,"","","","",1093,male,n,0,2015,"2018-03","",0,"2015-11-19",,n,114,0,0,0,0,0,0,1,"{""N"":""더%20모노톤즈"",""M"":""915660""}",0
7591,n,Choi Wookno,최욱노,"","","","",0,male,y,7590,2015,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""730535""}",0
7592,n,Hunjo,훈조,"","","",조훈,0,male,y,7590,2015,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""915665""}",0
7593,n,Ha Seonhyung,하선형,"","","","",0,male,y,7590,2015,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7594,n,UNIS,유니스,"","","","",1094,female,n,0,2024,"","",61770,"2024-03-27",,n,114,123862,0,45112095,0,0,0,1,"{""N"":""UNIS"",""T"":""unis_offcl"",""I"":""unis_offcl"",""F"":""official.UNIS"",""Y"":""UCspnElmzSLPhrZJDG9v7JWw"",""M"":""3746557"",""O"":""unis_offcl""}",1
7595,n,Nana,나나,"","","","",10,female,y,7594,2024,"","",0,,"2007-06-06",n,108,0,0,0,0,0,0,0,"{""M"":""3746552"",""N"":""나나(2007)""}",0
7596,n,Gehlee,젤리 당카,"","",Gehlee Gimena Dangca,젤리;,1094,female,y,7594,2024,"","",0,,"2007-08-19",n,172,0,0,0,0,0,0,0,"{""I"":""gehlee_dangca"",""M"":""3746554"",""N"":""젤리%20당카""}",0
7597,n,Kotoko,코토코,"","","","",1094,female,y,7594,2024,"","",0,,"2007-10-28",n,108,0,0,0,0,0,0,0,"{""I"":""koto._.1028"",""M"":""3746555"",""N"":""코토코(UNIS)""}",0
7598,n,Yunha,윤하,"","",Bang Yunha,방윤하,1094,female,y,7594,2024,"","",0,,"2009-02-28",n,114,0,0,0,0,0,0,0,"{""I"":""yunha_room"",""M"":""3746551"",""N"":""방윤하""}",0
7599,n,Elisia,엘리시아,"","",Elisia Lyrisse C. Parmisano,엘리시아 리리스 C. 파르미사노,1094,female,y,7594,2024,"","",0,,"2009-04-18",n,172,0,0,0,0,0,0,0,"{""I"":""elisia_parmisano"",""M"":""3746550"",""N"":""엘리시아(UNIS)""}",0
7600,n,Yoona,윤아,"","",Oh Yoona,오윤아,1094,female,y,7594,2024,"","",0,,"2009-10-07",n,114,0,0,0,0,0,0,0,"{""I"":""ojehwan8"",""M"":""3746553"",""N"":""오윤아(UNIS)""}",0
7601,n,Seowon,서원,Lim Seo Won,임서원,Lim Seowon,"",1094,female,y,7594,2021,"","",61757,"2021-04-24","2011-01-27",n,114,0,0,1569053,0,0,0,0,"{""I"":""limseowon2011"",""M"":""2914343"",""N"":""임서원""}",0
7602,n,Candy Shop,캔디샵,"","","","",21,female,n,0,2024,"","",61763,"2024-03-27",,n,114,0,0,6274870,0,0,0,0,"{""N"":""Candy%20Shop(아이돌)"",""T"":""BRAVE_CandyShop"",""I"":""brave_candyshop"",""F"":""CandyShop.Brave"",""Y"":""UC91GO3fs8uYWbJz1PBP92Ww"",""M"":""3748112"",""O"":""brave.candyshop""}",0
7603,n,Soram,소람,"","",Jeong Soram,정소람,21,female,y,7602,2024,"","",0,,"2005-09-24",n,114,0,0,0,0,0,0,0,"{""N"":""소람""}",0
7604,n,Yuina,유이나,"","","","",21,female,y,7602,2024,"","",0,,"2007-02-27",n,108,0,0,0,0,0,0,0,"{""N"":""유이나(Candy%20Shop)""}",0
7605,n,Sui,소이,"","",Cho Sui,조소이,21,female,y,7602,2024,"","",0,,"2007-08-15",n,114,0,0,0,0,0,0,0,"{""N"":""수이(Candy%20Shop)""}",0
7606,n,Sarang,사랑,"","",Choi Sarang,최사랑,21,female,y,7602,2024,"","",0,,"2007-11-30",n,114,0,0,0,0,0,0,0,"{""N"":""사랑(Candy%20Shop)""}",0
7607,n,Sunji Lee,이선지,"","",Seonji Lee,Seonji Lee,0,female,y,0,2008,"","",0,"2008-12-20",,n,114,0,0,0,0,0,0,2,"{""F"":""sunjileejazz"",""M"":""307269""}",0
7608,n,Soumbalgwang,소음발광,"","","",Noise luminescence,0,male,n,0,2016,"","",0,"2019-03-04",,n,114,0,0,0,0,0,0,2,"{""N"":""소음발광"",""T"":""soumbalgwang"",""I"":""soumbalgwang_official"",""F"":""soumbalgwang"",""Y"":""UCs18Xd_09tXAl-F3V3_UUVg"",""M"":""2633235""}",0
7609,n,Kang Dongsu,강동수,"","",강동수,"",0,male,y,7608,2016,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""2633247""}",0
7610,n,Kim Kitae,김기태,"","",Kim Kitae,"",0,male,y,7608,2016,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""2969537""}",0
7611,n,Kim Kiyoung,김기영,"","",Kim Kiyoung,"",0,male,y,7608,2016,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""2969538""}",0
7612,n,Kim Bokyung,김보경,"","",Kim Bokyung,"",0,male,y,7608,2016,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""2969539""}",0
7613,n,Soriheda,소리헤다,"","",Kim Gwanggyu,김광규,0,male,y,0,2010,"","",0,"2012-11-26",,n,114,0,0,0,0,0,0,1,"{""M"":""236969""}",0
7614,n,Soojung Lee,이수정,"","",Soojung Lee,"",0,female,y,0,2018,"","",0,"2018-12-14",,n,114,0,0,0,0,0,0,1,"{""M"":""2559279""}",0
7615,y,Jukjae + Hyuk,적재 + 혁,"","","","",0,male,n,0,2020,"","",0,,,n,114,0,0,297976,0,0,0,0,"",0
7616,y,Jukjae + Choi Yu Ree,적재 + 최유리,"","","","",0,coed,n,0,2024,"","",0,,,n,114,0,0,288647,0,0,0,0,"",0
7617,y,Leellamarz + YANGHONGWON,릴러말즈 + 양홍원,"","","","",0,male,n,0,2024,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7618,y,Coldplay + BTS,Coldplay +방탄소년단,"","","","",0,male,n,0,2021,"","",0,,,n,114,0,0,88084321,0,0,0,0,[],0
7619,y,BoA + Beenzino,권보아 + 빈지노,"","","","",0,coed,n,0,2016,"","",0,,,n,114,0,0,2875533,0,0,0,0,[],0
7620,y,Mamamoo + eSNa,마마무 + 에스나,"","","","",0,female,n,0,2015,"","",0,,,n,114,0,0,7292319,0,0,0,0,[],0
7621,y,Anne-Marie + Minnie,Anne-Marie + 민니,"","","","",0,female,n,0,2023,"","",0,,,n,114,0,0,11286212,0,0,0,0,[],0
7622,n,Cho Dongjin,조동진,"","",Cho Dongjin,Jo Dongjin,0,male,y,0,1979,"2017-08","",0,"1979-03-15","1947-09-03",y,114,0,0,0,0,0,0,3,"{""N"":""조동진"",""M"":""530""}",0
7623,n,Eungmin Cho,조응민,"","",Cho Eungmin,"",0,male,y,0,2015,"","",0,"2015-04-21",,n,114,0,0,7208,0,0,0,1,"{""M"":""859561""}",0
7624,n,Cho Kyuchan,조규찬,"","","",Jo Kyuchan,0,male,y,0,1989,"","",0,"1989-12-01","1971-01-13",n,114,0,0,0,0,0,0,2,"{""N"":""조규찬"",""M"":""525"",""W"":""www.kyuchan.com""}",0
7625,n,Cho Youngwook,조영욱,"","","","",0,male,y,0,1997,"","",0,,,n,114,9010,0,0,0,0,0,2,"{""N"":""조영욱(음악감독)"",""M"":""12576""}",0
7626,n,DEEZ,디즈,"","",Cho Hyuncheol,조현철,0,male,y,0,2009,"","",0,"2009-03-26","1984-04-23",n,114,0,0,0,0,0,0,1,"{""N"":""deez"",""M"":""406500""}",0
7627,y,Jonah Nilsson + Lucas,Jonah Nilsson + 루카스,"","","","",0,male,n,0,2018,"","",0,,,n,114,0,0,2433117,0,0,0,0,[],0
7628,n,SPIA,수피아,"","","",Campus Girls,112,female,n,0,2024,"","",62026,"2024-04-02",,n,114,0,0,295540,0,0,0,0,"{""T"":""spia_official"",""I"":""official_spia"",""F"":""SPIA.campus"",""M"":""3749207"",""O"":""spia_official"",""N"":""SPIA""}",0
7629,n,Nahee,나희,"","",Kim Nahee,김나희,0,female,y,7628,2024,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7630,n,Hana,하나,"","",Fukuda Hana,福田はな,0,female,y,7628,2024,"2024","",0,,"2002-08-07",n,108,0,0,0,0,0,0,0,[],0
7631,n,Kaya,카야,"","",Kim Nahyung,김나형,0,female,y,7628,2024,"","",0,,,n,108,0,0,0,0,0,0,0,"",0
7632,n,Beeney,비니,"","","","",0,female,y,7628,2024,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7633,n,Sera,세라,"","",Shin Seoyoon,신서윤,0,female,y,7628,2024,"","",0,,"2006-10-19",n,114,0,0,0,0,0,0,0,"",0
7634,y,Bang Yedam + Winter,방예담 + 윈터,"","","","",0,coed,n,0,2024,"","",0,,,n,114,0,0,3146504,0,0,0,0,"",0
7635,n,NOWADAYS,나우어데이즈,"","","","",6,male,n,0,2024,"","",62034,"2024-04-02",,n,114,119877,0,46507006,0,0,0,0,"{""N"":""NOWADAYS"",""T"":""CUBE_NOWADAYS"",""I"":""CUBE_NOWADAYS"",""F"":""CUBE.NOWADAYS"",""Y"":""UCFD41EQGXbR5JCRsvNTb9lw"",""M"":""3750394"",""O"":""cube_nowadays""}",1
7636,n,Hyeonbin,현빈,"","",Kim Hyeon Bin,김현빈,6,male,y,7635,2024,"","",0,,"2002-08-31",n,114,0,0,0,0,0,0,0,"{""M"":""3750843"",""N"":""현빈(NOWADAYS)""}",0
7637,n,Yoon,윤,"","",Lee Yoon,이윤,6,male,y,7635,2024,"","",0,,"2003-08-27",n,114,0,0,0,0,0,0,0,"{""M"":""3750844"",""N"":""윤(NOWADAYS)""}",0
7638,n,Yeonwoo,연우,"","",Jeong Yeonwoo,정연우,6,male,y,7635,2024,"","",0,,"2003-09-23",n,114,0,0,0,0,0,0,0,"{""M"":""3750845"",""N"":""연우(NOWADAYS)""}",0
7639,n,Jinhyuk,진혁,"","",Jang Jinhyuk,장진혁,6,male,y,7635,2024,"","",0,,"2004-05-21",n,114,0,0,0,0,0,0,0,"{""M"":""3750841"",""N"":""진혁(NOWADAYS)""}",0
7640,n,Siyun,시윤,"","",Kim Siyun,김시윤,6,male,y,7635,2024,"","",0,,"2004-08-24",n,114,0,0,0,0,0,0,0,"{""M"":""3750840"",""N"":""시윤(NOWADAYS)""}",0
7641,n,Soojin Suh,서수진,"","",Soojin Suh,"",0,female,y,0,2015,"","",0,"2015-02-25",,n,114,0,0,0,0,0,0,1,"{""Y"":""UC1bQQRiEox9_4d0FjVwMCNA"",""M"":""838560""}",0
7642,n,Cho Sungwoo,조성우,"","",Cho Sungwoo,"",0,male,y,0,1984,"","",0,"1997-01-01","1963-08-16",n,114,0,0,0,0,0,0,1,"{""N"":""조성우(음악감독)"",""M"":""10188""}",0
7643,n,Song Changsik,송창식,"","",Song Changsik,宋昌植; Song Changshik,0,male,y,0,1975,"","",0,"1975-08-30","1947-02-22",n,114,0,0,0,0,0,0,1,"{""N"":""송창식"",""M"":""833""}",0
7644,y,Sistar + Giorgio Moroder,씨스타 + Giorgio Moroder,"","","","",0,coed,n,0,2016,"2016","",0,,,n,114,0,0,5381594,0,0,0,0,[],0
7645,n,Son Seokwoo,손석우,"","",Son Seokwoo,"",0,male,y,0,1941,"2019","",0,,"1920-12-20",y,114,0,0,0,0,0,0,1,"{""M"":""824""}",0
7646,n,Sogyumo Acacia Band,소규모 아카시아 밴드,"","","","",0,coed,n,0,2004,"","",0,"2004-12-23",,n,114,0,0,0,0,0,0,1,"{""N"":""소규모%20아카시아%20밴드"",""M"":""166948""}",0
7647,n,Eunji Song,송은지,"","",Eunji Song,"",0,female,y,7646,2004,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""673788""}",0
7648,n,Kim Minhong,김민홍,"","","",Kim Minhong,0,male,y,7646,2004,"","",0,,,n,114,0,0,0,0,0,0,0,"{""M"":""173124""}",0
7649,n,Shin Junghyeon,신중현,"","",Shin Junghyeon,申重鉉;Hicky Shin;Shin Joonghyun;Shin Junghyun,0,male,y,0,1957,"","",0,"2013-10-20","1938-11-04",n,114,0,0,0,0,0,0,1,"{""N"":""신중현"",""M"":""843""}",0
7650,n,Triple iz,트리플아이즈,"","","","",0,female,n,0,2024,"","",62220,"2024-04-08",,n,114,0,0,2923412,0,0,0,0,"{""T"":""TripleIz_twt"",""I"":""official_tripleiz"",""Y"":""UCleXYDySzFYi9fu1F7XD8kQ"",""M"":""3752153"",""N"":""트리플아이즈""}",0
7651,y,Sunhwa + Youngjae,선화 + 영재,"","","","",0,coed,n,0,2012,"","",0,,,n,114,0,0,300011,0,0,0,0,"",0
7652,n,NCHIVE,엔카이브,"","","","",1097,male,n,0,2024,"","",62253,"2024-04-09",,n,114,0,0,967129,0,0,0,0,"{""N"":""NCHIVE"",""T"":""nchiveofficial"",""I"":""official_nchive"",""Y"":""UCO-svEJBdWiaViuy0TxVFFg"",""M"":""3751155"",""O"":""nchive_official""}",0
7653,n,HA.L,하엘,"","",Kim Young Hoon,김영훈,0,male,y,7652,2024,"","",0,,"2001-04-10",n,114,0,0,0,0,0,0,0,"{""M"":""3751157""}",0
7654,n,E.aN,이안,"","",Lee Gyuhyun,이규현,0,male,y,7652,2024,"","",0,,"2000-05-06",n,114,0,0,0,0,0,0,0,"{""M"":""3751156""}",0
7655,n,Kangsan,강산,"","",Park Ji Yong,박지용,0,male,y,7652,2024,"","",0,,"2002-03-12",n,114,0,0,0,0,0,0,0,"{""M"":""3751159""}",0
7656,n,Yuchan,유찬,"","",Son Gwanghun,손광훈,0,male,y,7652,2024,"","",0,,"2003-05-30",n,114,0,0,0,0,0,0,0,"{""M"":""3751162""}",0
7657,n,Juyoung,주영,"","",Lee Ju Young,이주영,0,male,y,7652,2024,"","",0,,"2005-03-30",n,114,0,0,0,0,0,0,0,"{""M"":""3751163""}",0
7658,n,Minjun,민준,"","",Kim Minjun,김민준,0,male,y,7652,2024,"","",0,,"2005-07-04",n,114,0,0,0,0,0,0,0,"",0
7659,n,N,엔,"","",Kim Dohun,김도훈,0,male,y,7652,2024,"","",0,,"2006-11-02",n,114,0,0,0,0,0,0,0,"{""M"":""3751164""}",0
7660,n,Honey Family,허니 패밀리,"","","","",1098,coed,n,0,1995,"2012","",0,"1999-09-02",,n,114,0,0,0,0,0,0,1,"{""N"":""허니%20패밀리"",""M"":""100073""}",0
7661,n,Park Myeongho,박명호,"","",Park Myeongho,"",0,male,y,7660,1995,"","",0,"2002-10-10","1974-04-16",n,114,0,0,0,0,0,0,0,"{""M"":""11270"",""N"":""박명호""}",0
7662,n,Miae,미애,"","",Kim Miae,김미애,0,female,y,7660,1995,"2003","",0,,"1968-10-08",n,114,0,0,0,0,0,0,0,[],0
7663,n,Jura,주라,"","",Son Hyungseon,손형선,0,male,y,7660,1999,"","",0,,"1980-02-11",n,114,0,0,0,0,0,0,0,"{""M"":""685405""}",0
7664,n,Young Poong,영풍,"","",Won Youngpoong,원영풍,0,male,y,7660,1999,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7665,n,Digiri,디기리,"","",Won Shinjong,원신종,0,male,y,7660,1999,"","",0,,"1978-12-07",n,114,0,0,0,0,0,0,0,"",0
7666,n,Soojung,수정,"","","","",0,male,y,7660,1999,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7667,n,Kwangbeom,광범,"","","","",0,male,y,7660,1995,"1999","",0,,,n,114,0,0,0,0,0,0,0,[],0
7668,n,MC Changjin,MC창진,"","","","",0,male,y,7660,2010,"","",0,,"1979-05-11",n,114,0,0,0,0,0,0,0,"{""M"":""685407""}",0
7669,n,Panda Man,판다맨,"","","","",0,male,y,7660,2010,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7670,n,Turi,투리,"","","","",0,male,y,7660,2010,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7671,y,Yezi + Chaeyeon,예지 + 채연,"","","","",0,female,n,0,2016,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7672,y,Jung In + Yezi,정인 + 예지,"","","","",0,female,n,0,2018,"","",0,,,n,114,0,0,91547,0,0,0,0,"",0
7673,n,CREZL,크레즐,"","","","",1100,male,n,0,2023,"","",62399,"2024-04-11",,n,114,12831,0,44754,0,0,0,0,"{""N"":""크레즐"",""I"":""official_crezl"",""Y"":""UCtQeeiS89il8lhtk0jJp2hQ"",""M"":""3462945""}",0
7674,n,Kyuhyung,규형,"","",Lim Kyuhyung,임규형,0,male,y,7673,2023,"","",0,,"1993-01-11",n,114,0,0,0,0,0,0,0,"{""I"":""limkh_"",""M"":""2755982""}",0
7675,n,Suin,수인,"","",Kim Suin,김수인,0,male,y,7673,2023,"","",0,,"1995-09-13",n,114,0,0,0,0,0,0,0,"{""I"":""kimsu2ni"",""M"":""3452391""}",0
7676,n,Seungmin,승민,"","",Lee Seungmin,이승민,0,male,y,7673,2023,"","",0,,"1999-02-20",n,114,0,0,0,0,0,0,0,"{""I"":""winmin220"",""M"":""3233635""}",0
7677,n,JiYeon,지연,"","",Ji Suhyeon,지서연,0,female,y,4410,2024,"","",0,,,n,114,0,0,0,0,0,0,0,"",0
7678,n,Sullin,설린,"","",Pirada Bunraksa,พิรดา บุญรักษา,0,female,y,4410,2024,"","",0,,,n,214,0,0,0,0,0,0,0,"",0
7679,n,Kim Chaewon,김채원,"","",Kim Chaewon,"",0,female,y,4410,2024,"","",0,,"2007-05-02",n,114,0,0,0,0,0,0,0,"",0
7680,n,SeoAh,서아,"","",Jeong Haerin,정해린,0,female,y,4410,2024,"","",0,,"2010-06-11",n,114,0,0,0,0,0,0,0,"",0
7681,y,Raina + Ryu Sera + Dalsooobin + Gayoung + Soyul + Nada + Jeong Yujin,레이나 + 류세라 + 박수빈 + 가영 + 소율 + 나다 + 정유진,"","","","",0,female,n,0,2021,"","",0,,,n,114,0,0,447826,0,0,0,0,"",0
